,Iteration,Estimation,Exact
0,5,3.9155429675171924,0.4012127994340764
1,10,2.2318393205760785,0.4012127994340764
2,15,1.7161032891249814,0.4012127994340764
3,20,1.4838271854367973,0.4012127994340764
4,25,1.2041665175139782,0.4012127994340764
5,30,1.0552860601886018,0.4012127994340764
6,35,0.9543138374873279,0.4012127994340764
7,40,0.8522941815338259,0.4012127994340764
8,45,0.7815315634263129,0.4012127994340764
9,50,0.7264803527505954,0.4012127994340764
10,55,0.6836232541728142,0.4012127994340764
11,60,0.650455452811324,0.4012127994340764
12,65,0.6269626943852384,0.4012127994340764
13,70,0.6070972090504352,0.4012127994340764
14,75,0.5913134638230693,0.4012127994340764
15,80,0.5794431618671387,0.4012127994340764
16,85,0.5659982248275424,0.4012127994340764
17,90,0.5558484794411767,0.4012127994340764
18,95,0.5467582429996947,0.4012127994340764
19,100,0.5369981167659419,0.4012127994340764
20,105,0.528846746452619,0.4012127994340764
21,110,0.5218131465821378,0.4012127994340764
22,115,0.5159249392409566,0.4012127994340764
23,120,0.5108299121263151,0.4012127994340764
24,125,0.5064295768714899,0.4012127994340764
25,130,0.5030388640226491,0.4012127994340764
26,135,0.5002354692489179,0.4012127994340764
27,140,0.49770355757403806,0.4012127994340764
28,145,0.49538274885266453,0.4012127994340764
29,150,0.4932395127687239,0.4012127994340764
30,155,0.49127246334266195,0.4012127994340764
31,160,0.48949504865835936,0.4012127994340764
32,165,0.487893374473479,0.4012127994340764
33,170,0.486446869165611,0.4012127994340764
34,175,0.48520520223229857,0.4012127994340764
35,180,0.4850917236357879,0.4012127994340764
36,185,0.4850917236357879,0.4012127994340764
37,190,0.4850917236357879,0.4012127994340764
38,195,0.48509553262133487,0.4012127994340764
39,200,0.48509553262133487,0.4012127994340764
40,205,0.48509553262133487,0.4012127994340764
41,210,0.4835770837542519,0.4012127994340764
42,215,0.4806240745907244,0.4012127994340764
43,220,0.47901947736953865,0.4012127994340764
44,225,0.47825268253597386,0.4012127994340764
45,230,0.47825268253597386,0.4012127994340764
46,235,0.47825268253597386,0.4012127994340764
47,240,0.4772880666220001,0.4012127994340764
48,245,0.4772880666220001,0.4012127994340764
49,250,0.47595429703935466,0.4012127994340764
50,255,0.4746098134162242,0.4012127994340764
51,260,0.473534612811533,0.4012127994340764
52,265,0.47319284302337383,0.4012127994340764
53,270,0.47238999246433444,0.4012127994340764
54,275,0.47238999246433444,0.4012127994340764
55,280,0.47238999246433444,0.4012127994340764
56,285,0.47239023598349617,0.4012127994340764
57,290,0.47183116189369967,0.4012127994340764
58,295,0.46925892151585247,0.4012127994340764
59,300,0.46720965003098813,0.4012127994340764
60,305,0.4648853629351959,0.4012127994340764
61,310,0.46389232825755533,0.4012127994340764
62,315,0.4631812260660433,0.4012127994340764
63,320,0.4631812260660433,0.4012127994340764
64,325,0.4631812260660433,0.4012127994340764
65,330,0.4631812260660433,0.4012127994340764
66,335,0.4631812260660433,0.4012127994340764
67,340,0.4631812260660433,0.4012127994340764
68,345,0.4631812260660433,0.4012127994340764
69,350,0.46150439450951586,0.4012127994340764
70,355,0.4588858218438143,0.4012127994340764
71,360,0.4588858218438143,0.4012127994340764
72,365,0.4588858218438143,0.4012127994340764
73,370,0.4549305895526037,0.4012127994340764
74,375,0.4549305895526037,0.4012127994340764
75,380,0.4542369281368672,0.4012127994340764
76,385,0.4542369281368672,0.4012127994340764
77,390,0.4542369281368672,0.4012127994340764
78,395,0.4542369281368672,0.4012127994340764
79,400,0.4542369281368672,0.4012127994340764
80,405,0.45273637241648723,0.4012127994340764
81,410,0.45273637241648723,0.4012127994340764
82,415,0.45015816833661804,0.4012127994340764
83,420,0.45015816833661804,0.4012127994340764
84,425,0.45015816833661804,0.4012127994340764
85,430,0.45015816833661804,0.4012127994340764
86,435,0.45015816833661804,0.4012127994340764
87,440,0.45015816833661804,0.4012127994340764
88,445,0.45015816833661804,0.4012127994340764
89,450,0.4495663408589974,0.4012127994340764
90,455,0.4473362697011738,0.4012127994340764
91,460,0.4473362697011738,0.4012127994340764
92,465,0.4473362697011738,0.4012127994340764
93,470,0.4473362697011738,0.4012127994340764
94,475,0.4473362697011738,0.4012127994340764
95,480,0.4473362697011738,0.4012127994340764
96,485,0.4473362697011738,0.4012127994340764
97,490,0.4473362697011738,0.4012127994340764
98,495,0.4432577500517305,0.4012127994340764
99,500,0.4432577500517305,0.4012127994340764
